,Unnamed: 0,Date,Open,Close,Volume,Returns,High,Low,LongStop,ShortStop,stopdist_long,stopdist_short,Signal,Open.1,Regime_2,Prob_Regime0,Prob_Regime1,ROC_5,ROC_22,EMA_10,EMA_20,EMA_50,pice/ema50,pice/ema20,target_1d,target
511,511,2019-02-12 23:59:59.999,3631.05,3631.46,29479.59823,0.0112914997039359,3667.6,3582.34,3320.261438641234,3727.127012072629,3.0272354637616576,0.9306166789264226,0,3631.05,0.0,0.9613188642030364,0.0386811357969922,6.8579331450094205,-0.9200093856236212,3578.073609027836,3559.899911316887,3691.0981620833054,-59.63816208330627,71.56008868311301,-0.006074691721786762,1
512,512,2019-02-13 23:59:59.999,3631.51,3609.4,25773.997648,-0.6074691721786762,3670.0,3591.75,3328.85379477711,3727.127012072629,2.7958267925731954,1.1732268283605625,0,3631.51,0.0,0.9639773786960082,0.0360226213040207,-1.3566399930036277,-1.920077390042552,3583.76931647732,3564.6142054771835,3687.894312589844,-78.4943125898435,44.78579452281656,-0.005219704105945633,1
513,513,2019-02-14 23:59:59.999,3608.34,3590.56,21753.501261,-0.5219704105945633,3626.4,3568.11,3343.5729152993995,3727.127012072629,2.569057879951844,1.4205137848886562,0,3608.34,0.0,0.9624245010339998,0.037575498966029,-2.0359163806416003,-1.1151044463722726,3585.0039862087165,3567.085233526976,3684.0772807235753,-93.51728072357535,23.47476647302437,0.003317031326589781,1
514,514,2019-02-15 23:59:59.999,3590.57,3602.47,20777.872899,0.3317031326589781,3653.23,3573.45,3349.2986237694595,3727.127012072629,2.678970038476559,1.3190764509036863,0,3590.57,0.0,0.9513279690358144,0.0486720309642144,-2.10838953712712,-0.798301509585686,3588.179625079859,3570.455211286311,3680.8769952050034,-78.40699520500357,32.01478871368863,0.004424741913187313,1
515,515,2019-02-16 23:59:59.999,3602.49,3618.41,19565.992751,0.4424741913187313,3648.2,3597.91,3364.773261392513,3713.686738607487,2.8156229756030844,1.0576676538918854,0,3602.49,0.0,0.9002361148692808,0.0997638851307479,-0.3481086737995964,0.2496259766165964,3593.6760568835207,3575.022334020948,3678.427309118533,-60.01730911853292,43.38766597905169,0.013588841507734095,1
516,516,2019-02-17 23:59:59.999,3617.22,3667.58,25690.227779,1.3588841507734095,3700.11,3604.4,3364.773261392513,3713.686738607487,3.340588353064492,0.5086532575142356,0,3617.22,0.0,0.6957567983317854,0.3042432016682432,0.9946412737576572,2.1450692928122628,3607.113137450153,3583.8373498284773,3678.001924447218,-10.421924447218316,83.74265017152266,0.0629897643677848,1
517,517,2019-02-18 23:59:59.999,3667.62,3898.6,64042.730492,6.298976436778481,3925.0,3655.0,3364.773261392513,3713.686738607487,4.916425333985257,-1.7030099415241975,1,3667.62,1.0,0.064851604467838,0.9351483955321908,8.0124120352413,8.220193367328532,3660.1107488228527,3613.814745082908,3686.652829370857,211.94717062914287,284.78525491709206,0.0023572564510336846,1
518,518,2019-02-19 23:59:59.999,3897.35,3907.79,50207.172667,0.2357256451033684,3994.52,3856.0,3508.0901825551423,3981.0698174448576,3.582366687246068,0.6567808275222632,0,3897.35,0.0,0.7011012083377244,0.2988987916623044,8.83511207165457,7.997435337620673,3705.14333994597,3641.812388408345,3695.3248752778823,212.46512472211725,265.97761159165475,0.015852950132939636,1
519,519,2019-02-20 23:59:59.999,3907.35,3969.74,36205.14085,1.5852950132939636,3986.98,3870.66,3515.619164299628,3981.0698174448576,4.052884050168533,0.1011150178625192,0,3907.35,0.0,0.8366225168027595,0.1633774831972692,10.194949576262946,8.238675093658475,3753.251823592157,3673.043589512312,3706.0862527179656,263.65374728203415,296.69641048768744,-0.008169300760251241,1
520,520,2019-02-21 23:59:59.999,3969.74,3937.31,31103.884728,-0.8169300760251241,4016.48,3901.03,3576.378747869665,3981.0698174448576,3.211448447488694,0.3893605692668845,0,3969.74,0.0,0.8583132089160623,0.1416867910839663,8.813263284149663,0.9929205355768688,3786.716946575401,3698.2118190825686,3715.1538506505935,222.1561493494055,239.09818091743136,0.006270778780436359,1
521,521,2019-02-22 23:59:59.999,3937.31,3962.0,23943.16375,0.6270778780436359,3988.0,3926.65,3594.2423730826986,3966.057626917301,3.4278557358074444,0.0378209959065381,0,3937.31,0.0,0.7380825269577889,0.2619174730422396,8.027636752299895,1.3872290988000913,3818.5865926526008,3723.334502979467,3724.834091801552,237.16590819844805,238.6654970205332,0.03931347804139329,1
522,522,2019-02-23 23:59:59.999,3962.0,4117.76,33657.942883,3.931347804139329,4162.02,3933.15,3594.2423730826986,3966.057626917301,4.382971730359317,-1.2700760747353506,0,3962.0,1.0,0.2024785954698136,0.797521404530215,5.621505155696926,3.728707673550424,3872.981757624855,3760.8988360290414,3740.242950946589,377.51704905341103,356.86116397095884,-0.09087465029530628,0
523,523,2019-02-24 23:59:59.999,4118.0,3743.56,62224.18689,-9.087465029530629,4198.0,3712.66,3594.2423730826986,4136.676127803014,0.9569607407731828,2.5194393229984304,0,4118.0,1.0,2.085481667108203e-05,0.9999791451833576,-4.20263115469357,-4.9208723722541485,3849.45052896579,3759.2475183119896,3740.373031301626,3.186968698374585,-15.687518311989606,0.022534699590763818,1
524,524,2019-02-25 23:59:59.999,3743.56,3827.92,38102.966245,2.253469959076382,3872.66,3740.0,3594.2423730826986,4136.676127803014,1.5203898448237292,2.0088773043083483,0,3743.56,0.0,0.5629098399684971,0.4370901600315316,-3.572526160403444,-3.384149419485105,3845.5358873356463,3765.787754663229,3743.806245760385,84.11375423961499,62.13224533677112,-0.004882547179669405,1
525,525,2019-02-26 23:59:59.999,3828.44,3809.23,28838.748036,-0.4882547179669405,3841.51,3777.0,3611.039536479559,4125.1304635204415,1.3689335092218191,2.181975471525321,0,3828.44,0.0,0.865019401363442,0.1349805986365867,-3.252982366133217,-7.492665915449182,3838.934816910983,3769.925111361969,3746.3718831815463,62.85811681845325,39.30488863803112,0.002320678982366653,1
526,526,2019-02-27 23:59:59.999,3809.31,3818.07,31500.995466,0.2320678982366653,3838.85,3677.17,3611.039536479559,4125.1304635204415,1.4134903375066257,2.096440257322783,0,3809.31,0.0,0.9435262019714852,0.0564737980285435,-3.6327612317011537,1.990351430189441,3835.1412138362575,3774.510338851305,3749.183574037172,68.88642596282807,43.559661148694886,-0.0011471764530247563,1
527,527,2019-02-28 23:59:59.999,3818.04,3813.69,32561.961044,-0.1147176453024756,3888.0,3763.87,3612.9417245484415,4125.1304635204415,1.391825530587145,2.1592752785079097,0,3818.04,0.0,0.962435988143888,0.0375640118561407,-7.384354600559528,-0.3717423561620969,3831.240993138757,3778.241735151181,3751.71323780042,61.97676219957975,35.448264848819235,0.0024412052369227055,1
528,528,2019-03-01 23:59:59.999,3814.26,3823.0,23174.57217,0.2441205236922705,3857.0,3813.01,3648.0270520935983,4125.1304635204415,1.303730812160174,2.251186822288336,0,3814.26,0.0,0.9654933681990752,0.0345066318009534,2.122044257337929,0.3614903799455504,3829.742630749892,3782.5044270415447,3754.508797102365,68.49120289763505,40.49557295845534,-0.0008030342662830314,1
529,529,2019-03-02 23:59:59.999,3822.17,3819.93,19445.838355,-0.0803034266283031,3841.31,3772.25,3670.82934688424,4125.1304635204415,1.1676359235310658,2.390083595462998,0,3822.17,0.0,0.9597605947849414,0.0402394052150873,-0.2087295450270754,0.0487157123887138,3827.958516068093,3786.0687673233024,3757.0743344709,62.85566552909995,33.861232676697455,-0.003188540104137938,1
530,530,2019-03-03 23:59:59.999,3819.97,3807.75,16718.16541,-0.3188540104137938,3835.0,3781.32,3696.734412195815,4125.1304635204415,0.9228763490150638,2.638394564365958,0,3819.97,0.0,0.9317620115875216,0.0682379884125073,-0.0388529965373529,-0.155754662806884,3824.284240419349,3788.133646625845,3759.0616154720415,48.68838452795853,19.61635337415464,-0.02427943010964473,1
531,531,2019-03-04 23:59:59.999,3807.32,3715.3,34742.84166,-2.427943010964473,3830.0,3670.69,3696.734412195815,4125.1304635204415,0.1494877352175127,3.299902403359578,0,3807.32,0.0,0.8209783831420882,0.1790216168579407,-2.691674065692873,-2.8171592989798544,3804.468923979467,3781.1971088519554,3757.345473688824,-42.04547368882368,-65.89710885195518,0.03833606976556392,1
532,532,2019-03-05 23:59:59.999,3716.1,3857.73,32962.536162,3.833606976556392,3877.1,3703.55,3696.734412195815,4125.1304635204415,1.2467689592850928,2.070780958427395,0,3716.1,0.0,0.7197935609561982,0.2802064390438307,1.154787095962173,0.9895469288704328,3814.1527559832,3788.48595562796,3761.2821217794585,96.4478782205415,69.24404437204021,0.0010653933790079062,1
533,533,2019-03-06 23:59:59.999,3857.58,3861.84,24775.11883,0.1065393379007906,3907.0,3813.09,3696.734412195815,4125.1304635204415,1.3144488541666288,2.0961243813134707,0,3857.58,0.0,0.9072784026654288,0.0927215973346001,1.0159560554538372,1.4205239314555973,3822.8231639862543,3795.472055091964,3765.225567984186,96.61443201581416,66.3679449080364,0.003055538292627169,1
534,534,2019-03-07 23:59:59.999,3861.84,3873.64,26455.257661,0.3055538292627169,3905.4,3840.4,3696.734412195815,4125.1304635204415,1.4797944892206767,2.10368822504938,0,3861.84,0.0,0.951902385285759,0.0480976147142698,1.4060467076621783,4.261836190886337,3832.062588716026,3802.916621273682,3769.477114337748,104.1628856622524,70.72337872631851,-0.0022588573021756764,1
535,535,2019-03-08 23:59:59.999,3873.63,3864.89,34730.366592,-0.2258857302175676,3932.0,3800.0,3696.734412195815,4125.1304635204415,1.392101012982124,2.154439335715777,0,3873.63,0.0,0.9585026916790736,0.0414973083209552,1.5006237279233003,0.1856013769755859,3838.031208949476,3808.818847819045,3773.218796128424,91.67120387157593,56.07115218095487,0.020220497866692222,1
536,536,2019-03-09 23:59:59.999,3864.88,3943.04,30979.747653,2.022049786669222,3971.75,3854.75,3696.734412195815,4125.1304635204415,2.0454998821149246,1.5122110098510173,0,3864.88,0.0,0.9427467866069248,0.0572532133931041,6.129787634915074,2.102624655604579,3857.123716413207,3821.6018146934216,3779.8784511822114,163.16154881778857,121.43818530657836,-0.006649691608505037,1
537,537,2019-03-10 23:59:59.999,3943.43,3916.82,23187.561412,-0.6649691608505037,3943.43,3881.69,3696.734412195815,4116.21119814092,1.9213720167623989,1.7407076597743696,0,3943.43,0.0,0.9581132618823897,0.0418867381176391,1.5317297996490176,1.1147138092336917,3867.97758615626,3830.670213294048,3785.2487079985954,131.5712920014048,86.14978670595201,-0.011542526845757517,1
538,538,2019-03-11 23:59:59.999,3915.99,3871.61,38066.885705,-1.1542526845757517,3936.98,3830.0,3696.734412195815,4113.563078326828,1.536834797456088,2.126322574770429,0,3915.99,0.0,0.9591424189836134,0.0408575810164155,0.252988212872629,0.1738729950917061,3868.63802503694,3834.569240599377,3788.635425331984,82.97457466801598,37.040759400622846,0.0028721901224555424,1
539,539,2019-03-12 23:59:59.999,3871.61,3882.73,26921.008622,0.2872190122455542,3905.2,3826.06,3696.734412195815,4101.435770494145,1.6858954985744294,1.982386132602844,0,3871.61,0.0,0.9663382903590284,0.0336617096410004,0.2346630043060349,-1.5295305145268556,3871.200202302951,3839.155979589913,3792.3254086522975,90.40459134770164,43.57402041008754,-0.004308823946037932,1
540,540,2019-03-13 23:59:59.999,3882.69,3866.0,24461.008757,-0.4308823946037932,3893.56,3840.0,3696.734412195815,4081.56819344473,1.6174747573434738,2.059935016362291,0,3882.69,0.0,0.9668485406071552,0.0331514593928738,0.0287200929392605,-1.2974811198880776,3870.254710975141,3841.7125529623017,3795.214608312992,70.78539168700763,24.287447037698257,0.002876357992757317,1
541,541,2019-03-14 23:59:59.999,3866.0,3877.12,27048.74853,0.2876357992757317,3920.0,3810.43,3696.734412195815,4081.56819344473,1.7156663432437165,1.94452832235618,0,3866.0,0.0,0.9653949347070592,0.0346050652929697,-1.671806524914787,0.1423180537295731,3871.502945343297,3845.084690775416,3798.426584457581,78.69341554241873,32.035309224584125,0.012029547705513455,1
542,542,2019-03-15 23:59:59.999,3877.12,3923.76,21740.061498,1.2029547705513457,3939.22,3872.2,3696.734412195815,4081.56819344473,2.2404970413974192,1.5573962122108955,0,3877.12,0.0,0.9551079251564114,0.0448920748436173,0.177184552774956,1.0567307023666483,3881.004228008152,3852.5775773682335,3803.3416203612055,120.4183796387947,71.18242263176671,0.020954390686484414,1
543,543,2019-03-16 23:59:59.999,3924.46,4005.98,28568.376124,2.095439068648441,4056.98,3921.98,3696.734412195815,4081.56819344473,2.9537647407128134,0.7219819761910385,0,3924.46,0.0,0.940117437962782,0.0598825620372466,3.47064916145996,3.620796689084327,3903.7270956430334,3867.187331904592,3811.288223484296,194.69177651570453,138.79266809540786,-0.006200729908786395,1
544,544,2019-03-17 23:59:59.999,4005.98,3981.14,18814.255577,-0.6200729908786395,4012.0,3950.01,3696.734412195815,4081.56819344473,2.832023683805613,1.0000331728823515,0,4005.98,0.0,0.9597343943494592,0.0402656056505696,2.534556871067517,2.682919280290519,3917.8021691624817,3878.039966961298,3817.949077465304,163.19092253469626,103.1000330387019,0.0016753995086835616,1
545,545,2019-03-18 23:59:59.999,3981.85,3987.81,22454.47801,0.1675399508683561,4037.0,3953.33,3696.734412195815,4081.56819344473,2.9476195194149826,0.949456061181922,0,3981.85,0.0,0.9663710811994052,0.0336289188006236,3.150801862390073,1.6323628356474271,3930.5308656783936,3888.494255822127,3824.6102901137233,163.19970988627665,99.31574417787306,0.006951183732424537,1
546,546,2019-03-19 23:59:59.999,3987.83,4015.53,19893.741815,0.6951183732424537,4031.0,3970.0,3696.734412195815,4081.56819344473,3.356646205113955,0.6953259703048053,0,3987.83,0.0,0.9657086485407732,0.0342913514592554,3.56991787718719,0.2383936015656562,3945.985253736867,3900.5928981247816,3832.097337560244,183.4326624397563,114.93710187521856,0.00685090137540989,1
547,547,2019-03-20 23:59:59.999,4017.48,4043.04,23432.300255,0.685090137540989,4050.0,3980.5,3696.734412195815,4081.56819344473,3.746801352665228,0.4168500087734367,0,4017.48,0.0,0.963415344673154,0.0365846553268747,3.039941280812286,1.5548310282984312,3963.6315712392543,3914.159288779564,3840.369598832391,202.6704011676088,128.88071122043584,-0.015433930903478554,1
548,548,2019-03-21 23:59:59.999,4043.04,3980.64,35997.682119,-1.5433930903478554,4069.32,3880.01,3696.734412195815,4081.56819344473,2.780245484344101,0.9883748898287252,0,4043.04,0.0,0.9544068608428028,0.045593139157226,-0.6325543312747484,-0.1797979342044953,3966.724012832117,3920.490785086272,3845.87039887818,134.76960112181996,60.14921491372752,0.0015801479159129883,1
549,549,2019-03-22 23:59:59.999,3980.85,3986.93,20022.606318,0.1580147915912988,4008.0,3968.25,3707.464320752301,4081.56819344473,2.9147817850201165,0.9870610343369488,0,3980.85,0.0,0.965400438553816,0.0345995614462128,0.1454357294644159,-0.7122347485886138,3970.3978286808233,3926.8183293637694,3851.402147941781,135.52785205821874,60.11167063622952,0.004785637069123494,1
550,550,2019-03-23 23:59:59.999,3987.89,4006.01,17302.604318,0.4785637069123494,4018.83,3978.01,3726.734888677071,4081.56819344473,3.0902532227255715,0.8360714626156164,0,3987.89,0.0,0.966791849460406,0.0332081505396227,0.4563908511187931,-0.9158949701214892,3976.8727689206735,3934.360393233888,3857.465200963672,148.5447990363282,71.64960676611281,-0.0034523128998680264,1
551,551,2019-03-24 23:59:59.999,4006.01,3992.18,17179.850648,-0.3452312899868026,4006.02,3950.0,3738.758399809364,4081.56819344473,2.914982700602091,1.0281879576699615,0,4006.01,0.0,0.96477587886419,0.0352241211358388,-0.5814923559281149,0.2899031311547784,3979.655901844187,3939.867022449708,3862.748134259215,129.43186574078527,52.31297755029209,-0.014042452995606358,1
552,552,2019-03-25 23:59:59.999,3991.35,3936.12,33192.890217,-1.4042452995606358,3999.3,3888.71,3738.758399809364,4081.56819344473,2.210026020250857,1.6287073665842022,0,3991.35,0.0,0.9547753765755128,0.0452246234245163,-2.6445446990383537,-1.2744141482293414,3971.7402833270617,3939.510163168783,3865.625462327481,70.49453767251907,-3.390163168783147,0.003157932176864664,1
553,553,2019-03-26 23:59:59.999,3935.47,3948.55,29349.537627,0.3157932176864664,3958.98,3894.0,3738.9930538455847,4081.56819344473,2.4122896836068195,1.5312230000827325,0,3935.47,0.0,0.956996804586774,0.0430031954132551,-0.8061517745890034,-1.434344896792572,3967.523868176687,3940.371100009852,3868.8774049813055,79.67259501869466,8.178899990148693,0.022666548479821635,1
554,554,2019-03-27 23:59:59.999,3948.77,4038.05,32364.555852,2.2666548479821635,4048.0,3936.15,3738.9930538455847,4081.56819344473,3.346335058583385,0.4869522620455115,0,3948.77,0.0,0.9330749551671396,0.0669250448328893,1.2821895543689177,1.148996287742543,3980.346801235471,3949.673852389865,3875.511624393804,162.5383756061965,88.37614761013492,-0.0025358774656084604,1
555,555,2019-03-28 23:59:59.999,4039.58,4027.81,20089.293875,-0.253587746560846,4039.7,4002.0,3748.334223614924,4081.56819344473,3.3191246854613743,0.638445840337745,0,4039.58,0.0,0.9530742875590864,0.0469257124409425,0.544182365995094,2.3294513378657067,3988.976473738112,3957.1153902574974,3881.4841097116937,146.32589028830623,70.69460974250251,0.018729781196233253,1
556,556,2019-03-29 23:59:59.999,4028.22,4103.25,30084.217444,1.8729781196233253,4123.71,4024.03,3748.334223614924,4081.56819344473,4.138984332219899,-0.2528505735657003,0,4028.22,0.0,0.9407026448465868,0.0592973551534418,2.782189179846606,3.9178939104228094,4009.7534785130006,3971.032972137736,3890.1808112916274,213.06918870837265,132.21702786226433,0.0009065984280753892,1
557,557,2019-03-30 23:59:59.999,4104.24,4106.97,19509.292601,0.0906598428075389,4140.0,4052.0,3802.339121128088,4237.030878871912,3.5432686250786665,1.5127837111049125,0,4104.24,0.0,0.9455195861746178,0.0544804138254109,4.340568885094975,1.706764403610661,4027.429209692455,3983.9793557436656,3898.68234810372,208.28765189627984,122.99064425633468,-0.0007353352958507919,1
558,558,2019-03-31 23:59:59.999,4106.99,4103.95,13525.087433,-0.0735335295850792,4116.12,4082.57,3824.40770901528,4218.682290984721,3.4625923191549552,1.421148650257217,0,4106.99,0.0,0.900689962138937,0.099310037861092,3.935621937166789,1.8903572909347632,4041.3420806574622,3995.405131387126,3906.7320599427903,197.2179400572095,108.54486861287388,0.009895344728859001,1
559,559,2019-04-01 23:59:59.999,4102.44,4144.56,25507.067641,0.9895344728859,4158.7,4067.0,3824.40770901528,4218.682290984721,3.912461116822155,0.9058207282400338,0,4102.44,0.0,0.702836575291759,0.29716342470827,2.637659266229986,1.006762931822336,4060.108975083378,4009.610356969304,3916.058645827387,228.50135417261345,134.94964303069628,0.17196759125214722,1
560,560,2019-04-02 23:59:59.999,4144.54,4857.29,105383.639263,17.196759125214722,4897.99,4140.54,3824.40770901528,4218.682290984721,6.913953173218653,-4.274740534062851,0,4144.54,1.0,5.8346167018329455e-19,1.000000000000029,20.59382145632491,18.2694297742618,4205.050979613673,4090.341751543656,3952.969679324353,904.3203206756476,766.9482484563437,0.015504530303934949,1
561,561,2019-04-03 23:59:59.999,4857.19,4932.6,109890.125743,1.550453030393495,5275.01,4753.5,4204.179889872139,4589.230110127861,3.9035843204883127,-1.840110259994612,0,4857.19,0.0,0.6368078337293456,0.3631921662706834,20.21202705172729,20.19152280120373,4337.332619683914,4170.556822825213,3991.386554644966,941.2134453550344,762.0431771747872,-0.006880752544297208,1
562,562,2019-04-04 23:59:59.999,4932.59,4898.66,61054.254168,-0.6880752544297208,5039.08,4777.0,4253.072900884925,4615.647099115075,3.325187251318312,-1.457697793637941,0,4932.59,0.0,0.8534918802658598,0.1465081197341692,19.27674173417384,18.194935047387407,4439.392143377748,4239.899982556145,4026.9659054432022,871.6940945567972,658.7600174438548,0.02169777041068377,1
563,563,2019-04-05 23:59:59.999,4898.64,5004.95,39768.552806,2.169777041068377,5028.22,4880.62,4269.3656107964325,4611.784389203568,3.881803181683746,-2.074801397798371,0,4898.64,0.0,0.8872407590605664,0.1127592409394625,21.95445850948477,3.039966730419641,4542.220844581793,4312.761888979369,4065.318222876803,939.631777123197,692.1881110206305,0.007780297505469713,1
564,564,2019-04-06 23:59:59.999,5004.96,5043.89,41770.842313,0.7780297505469713,5205.0,4928.59,4311.295549716789,4721.464450283211,3.6964811152647497,-1.6268754904520757,0,5004.96,0.0,0.9193068110634378,0.080693188936591,21.69904646090297,2.256213761505088,4633.433418294195,4382.393137648,4103.693586685556,940.1964133144448,661.4968623519999,0.025056057923547037,1
565,565,2019-04-07 23:59:59.999,5042.07,5170.27,37615.486804,2.505605792354704,5234.0,5026.0,4346.80099474511,4724.89900525489,4.13453877003592,-2.236154163754045,0,5042.07,0.0,0.8758720774600511,0.1241279225399778,6.443510681882292,5.544577496703185,4731.040069513432,4457.429029300572,4145.520112697887,1024.7498873021132,712.8409706994289,0.012887141290493398,1
566,566,2019-04-08 23:59:59.999,5170.27,5236.9,50178.430782,1.2887141290493398,5305.0,5039.0,4449.789895270599,4823.730104729401,3.823679999585257,-2.007126392463288,0,5170.27,0.0,0.8675481047166874,0.1324518952833416,6.169160280582231,4.634411932187121,4823.014602329172,4531.664359843375,4188.319323964637,1048.5806760353626,705.2356401566249,-0.01659378640035125,1
567,567,2019-04-09 23:59:59.999,5238.38,5150.0,34067.012311,-1.6593786400351251,5238.4,5076.68,4531.865905743539,4808.984094256461,3.06860242294983,-1.6929048961258095,0,5238.38,0.0,0.7463067065625543,0.2536932934374749,5.130790869339785,2.1037334279692788,4882.466492814777,4590.553468429721,4226.032291652298,923.9677083477018,559.4465315702791,0.030728155339805774,1
568,568,2019-04-10 23:59:59.999,5150.0,5308.25,40073.620471,3.0728155339805774,5422.0,5135.0,4531.865905743539,4838.930684830814,3.697164273810978,-2.23491261334339,0,5150.0,1.0,0.4251652277589941,0.5748347722410352,6.06000059940659,2.6687194285791582,4959.881675939363,4658.905519055462,4268.472201783581,1039.777798216419,649.3444809445382,-0.05479772052936471,1
569,569,2019-04-11 23:59:59.999,5307.86,5017.37,54696.600686,-5.479772052936472,5332.67,4927.0,4531.865905743539,4948.027116347734,2.114914593669802,-0.3020659935482578,0,5307.86,1.0,0.1256954702418332,0.874304529758196,-0.5257846622349072,-4.191983807214184,4970.334098495842,4693.044993431132,4297.840742890107,719.5292571098926,324.32500656886805,0.006106785028809902,1
